response_time_ms,retry_count,incorrect_streak,skip_rate,session_duration_minutes,time_of_day_hour,questions_answered,recent_accuracy,engagement_score,confusion_score
39541,2,0,0.0669,21.84,17,67,0.2279,0.4169,0.3616
7409,0,4,0.0854,26.09,9,22,0.6176,0.5812,0.2765
17275,0,0,0.0784,16.76,20,92,0.9512,0.507,0.0
18652,0,4,0.0754,51.01,2,8,0.5989,0.6486,0.2454
22321,0,5,0.1512,65.45,5,35,0.7261,0.7556,0.2794
5849,1,1,0.0554,13.33,12,14,0.9093,0.515,0.142
32143,0,4,0.0932,33.11,23,50,0.8452,0.4539,0.1979
32995,1,0,0.0442,81.72,18,12,0.8776,0.8136,0.0618
31101,0,1,0.1188,11.93,4,98,0.8134,0.4769,0.0814
14556,0,2,0.1437,25.51,8,3,0.6779,0.4505,0.0551
26038,1,8,0.1219,71.62,2,40,0.5975,0.7802,0.6591
14207,0,1,0.085,44.47,1,62,0.3663,0.6403,0.1584
21009,3,0,0.037,54.06,1,31,0.7336,0.6414,0.2248
50842,0,6,0.1602,45.43,23,88,0.6261,0.5242,0.3112
26148,0,1,0.0846,14.84,14,77,0.7048,0.4315,0.0372
10750,0,4,0.1108,47.88,3,64,0.4572,0.6683,0.3228
27164,0,7,0.0495,13.9,1,63,0.5421,0.4363,0.4876
8778,1,4,0.1698,80.77,19,89,0.5959,0.8458,0.3673
10612,0,0,0.027,86.41,11,64,0.5611,0.9002,0.0
12507,0,0,0.1487,59.1,4,48,0.7149,0.7482,0.0919
19668,0,5,0.0663,86.7,8,95,0.7481,0.8573,0.4098
36244,1,6,0.0777,63.77,2,50,0.3524,0.731,0.5078
31941,0,0,0.0238,22.49,0,19,0.7046,0.4834,0.0681
31276,0,2,0.0948,30.22,11,28,0.6627,0.5452,0.243
11813,0,0,0.0328,50.14,21,76,0.5607,0.6866,0.0629
18504,0,2,0.062,60.3,3,64,0.3665,0.78,0.3293
28264,0,3,0.1289,42.5,13,61,0.5592,0.6357,0.2009
17460,1,0,0.08,18.94,7,23,0.617,0.4702,0.1361
21660,0,0,0.1378,15.97,1,80,0.4212,0.5009,0.0471
30296,0,1,0.0614,29.21,14,18,0.6316,0.477,0.1371
20815,0,7,0.0958,32.42,7,55,0.3754,0.6267,0.4982
27713,0,0,0.0457,48.67,19,51,0.7619,0.7356,0.1831
44113,0,0,0.0885,30.35,0,13,0.6132,0.4703,0.0824
22938,1,0,0.018,52.07,12,85,0.6161,0.6757,0.2081
39152,0,1,0.1562,53.02,4,35,0.3953,0.6222,0.1404
31712,0,6,0.0134,81.94,4,34,0.7598,0.9271,0.3106
7393,1,5,0.1925,39.95,14,37,0.6678,0.5597,0.4001
11774,0,2,0.0165,13.53,8,63,0.4244,0.5185,0.2839
14997,1,0,0.1055,63.0,1,72,0.9149,0.8381,0.1829
14742,0,0,0.029,27.58,3,36,0.8956,0.6471,0.0464
23917,1,0,0.0447,69.26,8,50,0.9269,0.7911,0.2548
32376,0,4,0.1061,79.16,1,93,0.4755,0.8191,0.2685
40062,0,1,0.0789,18.46,5,33,0.5385,0.4146,0.1678
28698,0,2,0.1143,11.96,1,93,0.7152,0.5796,0.3023
19652,0,4,0.0127,72.45,8,59,0.8226,0.8767,0.2361
3000,0,0,0.046,80.3,2,86,0.4576,0.889,0.0411
25847,0,1,0.1018,32.36,8,81,0.4361,0.6719,0.1423
25309,1,1,0.0634,61.52,22,87,0.6752,0.6322,0.2441
27195,0,5,0.1211,67.11,13,71,0.6254,0.7123,0.3517
50275,0,2,0.1328,17.46,3,30,0.7627,0.3582,0.3316
39887,0,7,0.0931,13.82,0,49,0.4819,0.2467,0.5168
34421,0,1,0.0278,12.09,1,18,0.7,0.5176,0.1208
13455,0,1,0.0079,31.06,17,56,0.6622,0.6352,0.1107
18844,1,0,0.0329,37.4,7,73,0.624,0.6104,0.0354
23862,1,1,0.1995,43.14,2,40,0.4657,0.5555,0.2319
15695,1,1,0.0869,69.93,2,14,0.5195,0.7785,0.1402
31006,0,1,0.084,26.27,21,99,0.9263,0.5246,0.0613
29283,1,2,0.143,57.23,3,90,0.6824,0.6879,0.2629
11940,0,0,0.0732,72.12,16,14,0.4183,0.8277,0.0
39362,1,6,0.0311,79.6,13,35,0.6448,0.8746,0.4838
26228,1,0,0.115,75.32,14,43,0.4195,0.768,0.1856
4251,0,8,0.0961,60.6,20,100,0.4665,0.6656,0.4462
24384,0,0,0.0314,46.68,15,72,0.2035,0.6385,0.1734
28374,0,0,0.0021,39.92,9,99,0.6158,0.6435,0.0468
36674,1,3,0.0237,12.11,17,89,0.4509,0.4757,0.3744
20950,0,0,0.0846,43.11,15,80,0.934,0.628,0.0373
34935,0,2,0.0816,79.39,20,15,0.7354,0.8298,0.3007
27246,0,4,0.1278,70.25,7,64,0.3977,0.7397,0.3484
9219,1,3,0.0369,84.24,3,100,0.5973,0.9535,0.1519
8018,0,4,0.0417,66.13,0,52,0.4338,0.9092,0.2591
38471,1,0,0.1321,29.78,6,85,0.87,0.5679,0.2814
39352,2,2,0.0247,28.73,20,1,0.274,0.516,0.3531
28875,0,1,0.1919,82.53,18,86,0.3276,0.7871,0.1931
42948,0,1,0.0126,56.2,20,97,0.8351,0.7152,0.2895
37679,0,4,0.258,82.03,20,29,0.4551,0.7319,0.4488
33204,0,1,0.0806,25.7,19,95,0.5934,0.4364,0.1447
14064,0,0,0.0467,86.89,1,66,0.7851,0.9245,0.0173
45777,2,7,0.2555,27.72,20,4,0.7392,0.3738,0.6607
31436,0,1,0.0644,74.43,9,28,0.1838,0.7644,0.1884
20370,0,5,0.0724,81.07,14,31,0.3573,0.7728,0.353
16981,3,1,0.034,23.33,22,52,0.8812,0.5307,0.2009
28081,0,1,0.0701,58.15,2,32,0.8641,0.6979,0.1595
4947,0,5,0.0972,18.15,23,48,0.4256,0.4836,0.3121
33396,0,4,0.0433,82.31,9,18,0.5718,0.8462,0.2549
13557,0,0,0.0098,86.83,22,87,0.3701,0.9749,0.1077
29447,0,1,0.04,24.47,15,62,0.8294,0.5735,0.0723
18741,0,1,0.0375,17.43,4,22,0.8421,0.525,0.2139
21827,0,3,0.0964,33.48,3,60,0.843,0.611,0.2246
15917,0,2,0.1182,24.39,18,70,0.7715,0.5728,0.1063
23065,1,2,0.0475,12.82,12,93,0.8189,0.5919,0.2365
47673,0,2,0.0118,37.82,11,81,0.8059,0.469,0.2033
41621,1,0,0.0368,14.43,16,78,0.4337,0.5015,0.2247
29254,1,2,0.0529,33.18,17,69,0.6204,0.5651,0.2077
24696,0,1,0.0615,55.89,15,70,0.5392,0.6562,0.1291
35130,0,7,0.1298,60.74,2,17,0.5626,0.6052,0.4552
38560,1,2,0.0425,51.53,6,95,0.6277,0.5823,0.2366
15042,0,0,0.0787,52.4,22,69,0.6986,0.6636,0.1714
24071,0,6,0.1161,28.59,4,15,0.9046,0.5574,0.3088
3137,0,0,0.0266,36.79,19,8,0.4898,0.63,0.0498
38477,0,2,0.0347,46.56,13,98,0.5083,0.5088,0.2319
49780,0,3,0.1699,33.81,5,4,0.9479,0.4108,0.2863
25961,1,2,0.0281,28.15,18,27,0.8923,0.6601,0.2964
3000,0,5,0.1432,18.22,2,89,0.4406,0.5493,0.3247
32307,0,1,0.1014,35.62,12,89,0.8847,0.6239,0.1449
14151,0,4,0.0502,21.16,14,84,0.6142,0.5739,0.2669
17040,0,1,0.0665,43.83,10,11,0.6313,0.6475,0.1545
32519,0,3,0.0472,29.64,18,34,0.6696,0.4645,0.2671
28055,1,1,0.0757,63.43,9,5,0.2986,0.7034,0.197
19143,0,0,0.1393,53.48,22,22,0.4959,0.6056,0.1923
17205,0,2,0.1211,31.88,17,65,0.3555,0.5623,0.2398
26510,0,2,0.1279,76.81,0,81,0.8256,0.7393,0.1605
20086,0,0,0.1799,69.96,6,62,0.5304,0.6764,0.0
11689,0,2,0.1756,21.95,0,35,0.5354,0.4121,0.2327
21009,1,3,0.0909,60.7,22,19,0.8863,0.6079,0.3663
29075,0,0,0.0373,44.3,14,14,0.7841,0.8044,0.0
22863,2,3,0.1181,78.03,18,1,0.5082,0.7725,0.3141
8038,1,5,0.1275,54.31,13,21,0.8402,0.7595,0.2835
36869,0,5,0.0234,42.82,2,2,0.7378,0.6032,0.27
3000,0,0,0.0445,69.21,22,86,0.3794,0.7563,0.1147
19644,0,7,0.1501,76.28,4,75,0.5249,0.6846,0.4822
17558,0,0,0.1181,65.87,11,51,0.8381,0.7139,0.0412
26778,0,3,0.1062,42.21,6,38,0.606,0.5533,0.1851
31740,1,1,0.0655,89.64,15,76,0.831,0.8539,0.1425
38521,0,5,0.073,62.07,16,50,0.8423,0.6643,0.3297
16451,1,1,0.016,30.85,19,74,0.7913,0.6597,0.2267
32039,0,6,0.1306,36.52,18,93,0.5302,0.498,0.4482
27350,0,1,0.0173,57.56,15,21,0.4591,0.6715,0.2826
4462,0,1,0.0921,60.78,4,28,0.2329,0.7062,0.1602
47806,0,2,0.0746,74.91,2,36,0.9585,0.7534,0.1428
7735,1,1,0.1043,36.21,21,53,0.5719,0.5526,0.0955
30034,0,5,0.0762,57.57,12,34,0.7291,0.682,0.3878
29680,1,0,0.0195,20.11,9,85,0.308,0.4374,0.2001
28308,1,2,0.0422,55.52,19,97,0.5857,0.683,0.4714
19065,0,1,0.0206,80.26,8,46,0.7873,0.9977,0.094
34927,0,1,0.0533,69.17,12,6,0.6028,0.7307,0.2537
6276,2,2,0.0534,41.62,8,97,0.0919,0.704,0.281
24210,0,1,0.1424,12.88,1,57,0.5808,0.4147,0.2123
18234,0,1,0.1286,87.74,15,62,0.4435,0.8656,0.1517
16872,0,5,0.1337,81.96,13,21,0.4773,0.818,0.3496
30145,2,2,0.224,74.48,23,36,0.8247,0.7494,0.3663
37930,3,3,0.0287,38.92,17,43,0.4237,0.5336,0.4063
20881,1,0,0.0836,17.84,15,9,0.4433,0.5139,0.1533
34368,0,4,0.2104,61.74,1,57,0.9536,0.7915,0.2856
25597,2,6,0.1976,27.89,1,70,0.7993,0.5242,0.55
14287,0,0,0.0583,26.85,17,60,0.4772,0.6527,0.0201
21905,0,0,0.0837,56.02,20,22,0.5417,0.7153,0.1947
21406,2,0,0.0981,72.72,1,67,0.6679,0.8522,0.1541
16640,0,2,0.0727,53.24,13,53,0.4538,0.734,0.0979
30142,1,0,0.196,65.58,4,17,0.8095,0.5975,0.1063
27816,0,1,0.0583,80.79,12,36,0.6317,0.7516,0.0595
5912,1,4,0.2055,31.89,5,32,0.5014,0.5033,0.4605
5182,0,0,0.0965,31.06,0,18,0.3845,0.5308,0.1678
30096,0,1,0.0249,28.07,19,57,0.5509,0.5647,0.1807
15217,1,3,0.0049,17.31,0,19,0.8886,0.5118,0.278
28624,0,0,0.0228,21.06,23,83,0.9207,0.5574,0.1082
34371,0,0,0.1037,50.23,23,14,0.6691,0.6063,0.049
9749,0,2,0.0264,49.67,19,81,0.6858,0.7055,0.2148
8062,1,0,0.0989,14.01,4,90,0.8853,0.5707,0.1269
45093,1,0,0.1251,58.37,3,78,0.7592,0.6383,0.1916
29219,0,3,0.168,64.63,22,94,0.638,0.6853,0.2025
19969,0,4,0.0396,55.02,7,79,0.565,0.5955,0.3457
13793,0,6,0.0789,41.31,21,54,0.8752,0.7464,0.4058
18875,0,0,0.0379,25.55,0,53,0.3339,0.4358,0.0184
10713,0,0,0.0456,28.14,20,48,0.9244,0.6154,0.0047
35601,1,0,0.1005,25.09,12,24,0.757,0.5638,0.1825
15679,0,1,0.0255,32.08,5,18,0.3564,0.6597,0.2563
38122,0,0,0.1102,64.11,12,92,0.8662,0.6788,0.0398
20192,0,2,0.0499,80.94,1,13,0.6236,0.9191,0.2436
12480,2,3,0.062,61.43,2,89,0.6641,0.6608,0.3226
19884,0,7,0.1198,69.26,18,13,0.7128,0.7368,0.4387
3000,0,1,0.129,87.27,9,8,0.8144,0.9112,0.1748
23551,0,1,0.0801,81.38,8,1,0.8854,0.9504,0.2492
22959,0,0,0.0927,57.6,23,64,0.847,0.645,0.0
34897,1,5,0.1412,62.65,21,52,0.6803,0.726,0.402
3000,0,0,0.0214,14.84,4,68,0.8468,0.5221,0.0
38942,0,0,0.0722,21.98,19,26,0.7936,0.5094,0.1522
34847,0,0,0.1051,30.3,18,33,0.4337,0.4649,0.152
40025,2,3,0.0216,85.54,14,83,0.6898,0.8402,0.2477
24367,0,3,0.1119,73.31,5,79,0.3012,0.7484,0.4137
37167,1,0,0.0065,73.77,2,55,0.5574,0.9119,0.136
7345,0,0,0.0138,39.04,10,58,0.4084,0.7407,0.0
33557,0,4,0.0856,89.69,3,38,0.6796,0.8161,0.3254
15746,0,3,0.0165,78.57,17,32,0.4623,0.7904,0.1831
5183,0,1,0.1135,23.41,13,45,0.9186,0.4899,0.1331
11510,0,0,0.0515,13.47,10,95,0.657,0.476,0.0418
25066,0,0,0.1345,35.48,15,42,0.286,0.4354,0.0805
15108,0,0,0.0744,59.08,1,2,0.5858,0.7822,0.115
29513,2,4,0.0948,41.28,20,37,0.3653,0.5168,0.4414
3301,2,3,0.0403,80.14,7,93,0.7366,0.9702,0.3932
3000,1,0,0.213,84.6,5,86,0.6197,0.8443,0.2975
41469,0,2,0.1118,19.97,7,36,0.3915,0.4709,0.2156
35846,0,0,0.1223,17.65,15,100,0.6646,0.4304,0.0934
12408,0,0,0.0905,85.48,15,46,0.599,0.8898,0.0655
24964,1,5,0.1375,50.76,4,71,0.6312,0.6505,0.3739
37234,0,3,0.0472,18.62,11,63,0.6426,0.4763,0.4297
30030,0,0,0.1308,80.31,9,91,0.7127,0.7464,0.076
26779,1,1,0.0196,51.68,13,32,0.8731,0.6989,0.2685
38142,0,4,0.2745,25.3,6,48,0.7112,0.5266,0.3391
16231,0,1,0.042,45.84,22,39,0.6067,0.6829,0.1369
25374,0,0,0.1068,15.87,23,94,0.851,0.37,0.1097
24786,0,1,0.1033,40.24,18,33,0.4749,0.6916,0.0
21727,1,6,0.0931,34.63,0,25,0.9193,0.614,0.3961
20322,0,0,0.0766,16.1,9,94,0.5561,0.492,0.0275
25874,0,1,0.0392,82.63,9,29,0.7692,0.8817,0.1494
25413,0,0,0.0786,60.07,13,22,0.9162,0.6974,0.0512
12419,0,4,0.2328,16.06,16,14,0.8912,0.4311,0.2714
34622,0,3,0.0786,10.92,4,17,0.3939,0.4284,0.2141
13283,0,1,0.0624,13.93,19,67,0.584,0.4678,0.0183
22381,0,0,0.0634,22.25,22,10,0.8426,0.5597,0.0
21457,0,2,0.1604,18.15,16,62,0.3051,0.4026,0.1602
29297,2,2,0.0621,27.3,2,83,0.9066,0.5167,0.4776
3000,0,1,0.2009,72.99,15,71,0.7986,0.7959,0.0719
35691,2,1,0.0089,16.1,16,63,0.7422,0.3619,0.397
16876,0,0,0.0389,17.9,18,50,0.8023,0.5039,0.037
39640,0,0,0.2649,48.61,20,51,0.4484,0.5048,0.0026
19262,0,1,0.1589,77.05,16,53,0.6808,0.8052,0.1616
24414,0,0,0.0653,15.24,0,92,0.0926,0.4898,0.1576
47965,1,2,0.1514,22.82,9,62,0.7407,0.4629,0.246
21672,0,0,0.3178,33.96,9,35,0.6212,0.5019,0.094
39866,0,5,0.1275,60.87,21,74,0.4449,0.6672,0.3213
25469,0,0,0.142,82.86,11,11,0.4975,0.7712,0.0128
29985,0,0,0.0826,41.86,14,89,0.4113,0.6167,0.0602
25840,2,2,0.049,22.37,16,53,0.2775,0.5887,0.3083
35174,0,3,0.0808,40.2,10,33,0.6938,0.6268,0.3071
16774,1,0,0.1905,72.39,8,97,0.6095,0.7912,0.0845
13191,0,0,0.2576,87.34,10,50,0.4282,0.6835,0.1108
17337,0,0,0.2088,25.06,22,61,0.1654,0.4752,0.1459
26197,1,2,0.0587,89.38,0,3,0.6566,0.8672,0.2188
22350,1,0,0.0549,25.55,23,63,0.6796,0.5775,0.0549
33523,0,0,0.0223,19.14,8,67,0.4421,0.4362,0.1926
40657,0,7,0.0164,54.72,22,56,0.738,0.8338,0.6181
13290,0,1,0.1127,43.19,1,20,0.6415,0.6892,0.0757
16193,0,0,0.0876,11.79,10,45,0.6102,0.4665,0.119
7765,0,2,0.0637,12.86,3,49,0.5054,0.3874,0.1498
49364,1,0,0.0285,17.72,20,39,0.8925,0.5132,0.1638
28656,0,0,0.0295,69.33,20,34,0.7255,0.8584,0.0308
30758,2,1,0.0646,74.12,23,18,0.8765,0.7854,0.336
8917,2,0,0.0461,31.4,17,46,0.9582,0.5799,0.0449
24986,0,1,0.0064,21.43,19,3,0.6851,0.5585,0.1359
31111,0,3,0.0309,66.94,3,9,0.8807,0.7288,0.1648
21967,0,2,0.0672,23.6,1,88,0.4766,0.4773,0.2785
37908,2,4,0.089,44.97,12,78,0.7224,0.6383,0.4086
52742,0,0,0.0849,23.08,16,21,0.6466,0.5378,0.1779
13635,0,1,0.1015,18.31,10,66,0.6879,0.5192,0.0979
12735,2,3,0.0197,50.29,13,93,0.3845,0.8273,0.4145
14467,0,1,0.0701,74.06,18,76,0.8217,0.8242,0.0059
44274,2,0,0.0432,31.71,17,20,0.8216,0.5253,0.1975
37508,1,0,0.059,30.51,1,84,0.2679,0.6247,0.211
23374,0,0,0.1512,61.71,0,13,0.8003,0.7167,0.1017
25439,1,0,0.0061,58.84,5,21,0.6351,0.7593,0.1245
15201,1,5,0.0032,71.19,11,99,0.5282,0.807,0.5183
35680,0,2,0.0365,65.5,9,53,0.4075,0.6071,0.22
20441,1,0,0.0471,52.49,8,24,0.8189,0.6433,0.0495
21879,0,2,0.0606,35.33,12,49,0.7684,0.6109,0.0141
32305,1,1,0.1256,79.38,23,98,0.5986,0.7216,0.234
22744,1,3,0.0194,64.83,13,96,0.8173,0.8482,0.219
22180,2,0,0.1459,52.59,5,58,0.703,0.567,0.2325
25127,1,2,0.1126,71.03,10,36,0.6086,0.8173,0.2583
34544,2,6,0.0134,35.64,20,96,0.4902,0.5487,0.6442
44758,0,3,0.0618,84.32,18,49,0.5497,0.7212,0.3691
32026,0,0,0.025,86.17,5,86,0.2098,0.7422,0.1731
34640,0,4,0.0211,37.73,11,13,0.4957,0.6047,0.2813
22602,0,0,0.0233,19.34,21,82,0.3326,0.4889,0.1738
16506,2,1,0.0281,87.34,16,55,0.5223,0.8374,0.2033
32848,0,0,0.0343,30.6,3,30,0.63,0.5381,0.0828
27055,0,6,0.0934,79.38,12,52,0.6232,0.8774,0.438
7928,0,0,0.1221,62.56,20,62,0.6912,0.665,0.0271
21063,1,2,0.011,78.79,9,93,0.7812,0.7882,0.4275
24005,0,2,0.0139,70.59,17,32,0.4153,0.7657,0.1487
18875,2,0,0.1446,44.32,23,34,0.9069,0.6727,0.2826
42781,0,1,0.0358,56.53,6,25,0.8891,0.6718,0.0711
30758,0,1,0.0624,88.15,11,27,0.8168,0.9514,0.1833
41478,0,1,0.0178,71.89,14,8,0.7033,0.7194,0.1517
28161,2,0,0.0455,34.78,17,6,0.5751,0.5823,0.1449
25977,0,0,0.0045,77.48,17,80,0.7725,0.8244,0.0386
13761,0,0,0.013,60.42,18,58,0.6695,0.7443,0.0
25143,0,0,0.051,84.96,3,10,0.8706,0.8917,0.2051
25157,0,0,0.1373,88.54,13,63,0.678,0.7966,0.0863
8595,0,0,0.1315,57.47,2,21,0.7564,0.6624,0.0
18526,0,2,0.104,35.28,16,13,0.6183,0.615,0.0752
21121,0,0,0.2278,70.09,20,80,0.8397,0.6561,0.1735
29962,1,0,0.0664,31.92,17,18,0.3573,0.662,0.2383
30536,0,3,0.0275,18.16,9,59,0.8712,0.5941,0.2873
18024,0,0,0.0647,14.08,6,45,0.6491,0.4759,0.0308
30626,2,4,0.0155,85.06,19,38,0.8655,0.9137,0.5024
22815,1,0,0.0448,45.68,14,57,0.6696,0.6768,0.2351
3000,1,8,0.0584,28.07,18,32,0.8166,0.5831,0.7175
19184,0,1,0.0195,65.28,15,60,0.6799,0.8009,0.1493
37948,0,2,0.088,64.31,2,8,0.4772,0.6527,0.1134
4818,0,0,0.2025,22.95,16,44,0.3164,0.4539,0.0851
26352,0,0,0.0663,20.02,17,2,0.4683,0.4243,0.03
44023,0,4,0.0778,60.11,12,52,0.4076,0.6921,0.2984
15873,0,0,0.2348,36.48,13,100,0.7077,0.5346,0.0369
25026,0,2,0.0811,25.9,19,46,0.4414,0.5848,0.2902
9352,0,3,0.0403,57.97,23,94,0.8225,0.7333,0.1764
44527,0,0,0.0894,64.01,17,54,0.5963,0.6451,0.0586
24000,0,0,0.0861,45.82,10,65,0.5413,0.6837,0.0919
25560,0,1,0.0653,80.26,7,5,0.7748,0.7883,0.0486
41252,0,1,0.1138,85.34,7,41,0.4714,0.7508,0.288
32938,0,6,0.1435,18.4,3,85,0.7987,0.4217,0.3812
14492,1,1,0.1442,88.6,23,100,0.8594,0.9706,0.1805
17233,0,4,0.0178,84.37,16,56,0.5619,0.9201,0.3733
30939,0,0,0.0753,22.91,1,39,0.6195,0.401,0.1399
17511,0,1,0.0291,25.46,10,5,0.6314,0.6179,0.1873
3000,0,1,0.0856,13.72,15,88,0.4886,0.4002,0.0912
24361,0,5,0.0324,25.1,17,23,0.6518,0.4312,0.3202
7237,0,1,0.0202,25.94,8,8,0.4906,0.6474,0.044
44395,0,2,0.1594,11.41,4,100,0.7115,0.3646,0.1511
27121,2,4,0.2489,20.97,14,53,0.6623,0.4056,0.5065
14138,0,5,0.0393,60.01,2,78,0.8723,0.791,0.2118
16616,0,2,0.1218,63.7,5,73,0.9101,0.7705,0.1674
3000,1,1,0.0461,61.66,21,36,0.8299,0.8144,0.1311
11806,0,6,0.0491,37.67,15,86,0.6039,0.6741,0.3437
37196,0,5,0.1796,70.46,16,7,0.775,0.7063,0.364
51781,1,1,0.1308,70.73,8,7,0.7601,0.6406,0.1994
33717,2,2,0.0221,33.93,8,60,0.3824,0.4783,0.2739
23895,0,0,0.0196,89.35,4,46,0.5174,0.8449,0.0504
19816,0,1,0.007,61.2,13,41,0.7203,0.7697,0.0911
13522,0,2,0.0116,72.57,8,40,0.9714,0.8599,0.1952
49717,0,1,0.0835,10.51,4,25,0.57,0.3468,0.248
22735,1,0,0.0082,58.42,12,5,0.1426,0.7024,0.1192
50388,1,1,0.1461,82.84,22,87,0.9428,0.7045,0.2735
41722,0,0,0.0904,50.51,21,74,0.6154,0.5895,0.0806
4110,0,2,0.0079,84.48,6,16,0.7209,0.9887,0.1049
17009,1,3,0.098,19.39,11,86,0.4258,0.4789,0.2892
16971,0,1,0.0601,42.88,10,41,0.6187,0.7746,0.1087
24042,2,1,0.1322,74.24,22,33,0.2565,0.8641,0.3285
24276,0,2,0.1336,16.66,20,55,0.8348,0.4544,0.2029
60955,3,1,0.0177,45.07,9,65,0.6103,0.6369,0.3963
12073,0,8,0.0186,40.04,7,43,0.5282,0.7168,0.4353
27748,0,4,0.0603,32.12,7,96,0.6896,0.5268,0.2057
32398,2,1,0.0859,69.26,18,20,0.7026,0.8449,0.131
24981,0,1,0.0734,41.05,12,86,0.6203,0.5863,0.1396
26322,0,1,0.0511,15.15,19,54,0.6889,0.4378,0.1504
12462,0,1,0.1744,47.83,20,92,0.4611,0.7311,0.0977
26278,0,0,0.0657,41.29,2,85,0.7064,0.6201,0.1176
31137,3,1,0.1229,56.98,13,75,0.841,0.6085,0.3086
28931,1,0,0.1237,58.31,17,2,0.1333,0.6985,0.3022
31842,0,1,0.0537,34.01,8,4,0.8062,0.582,0.1348
41951,0,0,0.0778,42.44,20,82,0.6259,0.6339,0.1549
36244,0,5,0.1925,68.95,19,48,0.7487,0.6637,0.437
25856,1,0,0.0513,72.98,0,61,0.7107,0.8461,0.0332
10939,0,4,0.0515,19.6,4,14,0.5245,0.5724,0.2911
17800,0,1,0.0286,17.31,3,70,0.6052,0.5334,0.2219
22364,0,3,0.0355,78.82,19,74,0.9324,0.8633,0.2612
28028,1,4,0.0993,30.97,22,32,0.3982,0.4214,0.4287
19260,0,0,0.1943,50.71,4,1,0.3524,0.5514,0.0841
13771,0,0,0.012,20.35,0,42,0.8029,0.5293,0.1319
10742,3,5,0.0197,13.64,22,46,0.7953,0.5784,0.4995
5186,0,0,0.086,49.06,20,10,0.8454,0.7468,0.0854
22181,0,0,0.0156,37.88,22,95,0.394,0.6415,0.0741
7364,0,1,0.0519,45.1,9,58,0.4377,0.6743,0.0
12994,0,0,0.0388,62.9,2,41,0.7797,0.8412,0.0773
20273,1,1,0.1559,46.66,1,71,0.7109,0.6532,0.1704
8969,0,1,0.1555,57.06,18,71,0.6938,0.6696,0.0629
29557,0,4,0.1894,26.32,21,14,0.4854,0.4053,0.4172
33883,0,0,0.1425,73.77,3,21,0.3631,0.6877,0.0
18407,0,5,0.0803,65.55,15,26,0.7699,0.7647,0.2591
19756,0,1,0.1832,31.02,18,59,0.6955,0.5519,0.2045
31449,0,4,0.0556,53.83,6,29,0.4993,0.6853,0.2513
16432,0,5,0.0554,86.46,3,93,0.3884,0.859,0.429
15607,0,1,0.1541,15.67,11,19,0.8387,0.5583,0.1598
39358,0,5,0.0932,18.15,17,13,0.4763,0.3829,0.3521
35610,0,0,0.0137,15.54,2,31,0.5759,0.56,0.1307
32219,0,5,0.0553,16.13,3,39,0.4236,0.5188,0.521
36108,0,4,0.1682,25.02,2,69,0.3901,0.4362,0.3588
3000,0,2,0.0392,72.98,21,61,0.6047,0.9026,0.0397
41246,0,2,0.0032,67.44,0,96,0.9374,0.803,0.2547
29705,0,3,0.0139,53.93,0,93,0.8131,0.8256,0.3224
37129,1,8,0.1767,34.64,22,75,0.7581,0.4151,0.6482
29646,0,1,0.0436,27.68,6,70,0.5193,0.4824,0.1197
25587,0,1,0.0855,68.15,11,43,0.8779,0.7147,0.0
21696,0,1,0.0931,71.24,3,77,0.5258,0.7835,0.1789
29406,0,0,0.1243,74.59,9,36,0.6471,0.8015,0.1492
21259,1,0,0.0843,81.56,8,4,0.5622,0.8131,0.1217
35415,0,2,0.1434,10.85,7,79,0.6823,0.4686,0.2748
5963,0,0,0.0189,46.26,8,27,0.6586,0.6979,0.0485
18501,0,3,0.1135,32.24,2,17,0.9548,0.675,0.2539
49538,0,6,0.031,40.01,7,37,0.7628,0.5713,0.4175
17487,0,0,0.1283,53.1,7,13,0.7479,0.7433,0.1449
22136,1,0,0.1931,31.92,7,34,0.4487,0.5497,0.1352
14409,0,5,0.0838,89.51,7,63,0.608,0.9481,0.3572
29030,1,7,0.08,88.43,0,37,0.4416,0.8285,0.5515
16165,0,3,0.0095,71.28,19,84,0.5786,0.8699,0.1818
22773,0,0,0.1047,65.25,19,52,0.6225,0.7868,0.0
35186,0,1,0.063,84.65,14,15,0.7803,0.8664,0.3077
16615,0,4,0.0594,22.24,4,70,0.9407,0.4833,0.1321
34463,0,2,0.018,41.11,4,30,0.5589,0.6214,0.194
34867,1,0,0.0212,32.32,4,48,0.4569,0.5158,0.1956
37659,1,0,0.0337,81.71,11,91,0.6287,0.8093,0.1853
26686,0,1,0.0649,79.42,22,56,0.796,0.7824,0.0132
63895,0,4,0.1759,69.67,7,16,0.905,0.6169,0.4654
37654,1,0,0.036,73.95,6,39,0.9176,0.7147,0.2483
28899,1,1,0.1201,57.39,23,46,0.6455,0.6991,0.2451
14489,0,4,0.1754,63.62,3,83,0.7883,0.7946,0.2666
23835,0,3,0.1281,19.75,19,55,0.8585,0.4848,0.1142
42116,2,0,0.064,26.96,3,53,0.6333,0.5293,0.2429
45514,0,2,0.0211,22.81,2,86,0.8667,0.4453,0.1494
42740,0,0,0.0303,36.97,9,82,0.6528,0.6169,0.0801
34422,0,4,0.0063,40.29,4,30,0.5076,0.6086,0.2369
9932,1,0,0.0573,73.76,1,94,0.6374,0.9353,0.085
30846,1,0,0.1537,63.68,10,78,0.7754,0.7505,0.1832
